	0	1	2	3
242	989168789378842624	KANYE WEST	2018-04-25 15:46:31	Trav we gotta drop the track with me you and Uzi this week bro. Let's gooooooooooooooooooooooooo🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
243	989165838803517440	KANYE WEST	2018-04-25 15:34:48	I leave my emojis bart Simpson color
244	989163923378094081	KANYE WEST	2018-04-25 15:27:11	I'm used to the heat of independent thoughts
245	989163803626516482	KANYE WEST	2018-04-25 15:26:43	more tweets from the sunken place 😂 https://t.co/nJQdQ2aVKn
246	989163632473686016	KANYE WEST	2018-04-25 15:26:02	🔥 https://t.co/lT5VLNM0Kb
247	989163475636142080	KANYE WEST	2018-04-25 15:25:25	do this look like the sunken place 😂 https://t.co/ixzKnaaaSy
248	989162213603557376	KANYE WEST	2018-04-25 15:20:24	yes I said we. We the people like my brother Q Tip said on the final Tribe album that should have won the Grammy
249	989162018664935424	KANYE WEST	2018-04-25 15:19:37	when we become president we have to change the name of the plane from Air Force one to Yeezy force one ☝️
250	989160136798228480	KANYE WEST	2018-04-25 15:12:08	the Charlamagne interview just got an offer on 10 million. Yo @cthagod should we hold off for a hundred million???… https://t.co/i7XnvJezjB
251	989158715868643329	KANYE WEST	2018-04-25 15:06:30	adidas have been great partners and they've let Yeezy be Yeezy.  This could've never happened at Nike
252	989158555855896576	KANYE WEST	2018-04-25 15:05:52	the Yeezy 700 is adidas most requested shoe
253	989158083203973120	KANYE WEST	2018-04-25 15:03:59	the desert rat 500 sold 250 thousand in one hour on Coachella weekend.  Please do not try to play Yeezy or anyone w… https://t.co/KP5FhwrMZh
254	989157843214286848	KANYE WEST	2018-04-25 15:03:02	the Yeezy 350s sell 400 thousand pair in four hours. Only thing close to this is the iPhone.
255	989155921048756224	KANYE WEST	2018-04-25 14:55:23	North found a lady bug 🐜 🐛 🕷 😊🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/eZxxEucALw
256	989154899140096000	KANYE WEST	2018-04-25 14:51:20	let’s be like water 😂
257	989154809398706177	KANYE WEST	2018-04-25 14:50:58	oh and Ebro I love you. Ima let you finish but the Charlamagne interview is one of the best interviews of all time. 😂
258	989153701095915522	KANYE WEST	2018-04-25 14:46:34	now can I get back to my positive vibes 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
259	989153539015434241	KANYE WEST	2018-04-25 14:45:55	People magazine. Watch how you speak my name. You would love a pair of Yeezys.  Don't play yourself.
260	989153474242752515	KANYE WEST	2018-04-25 14:45:40	Harvey Levin of TMZ your hearing from your future president. Let's be friends. Please never use the word erratic to… https://t.co/BV82UVOSPL
261	989152639031001088	KANYE WEST	2018-04-25 14:42:21	I follow the shade room.  Please never try to play Ye.
262	989152533259022337	KANYE WEST	2018-04-25 14:41:56	I am this generations Ford Hughes Jobs Disney
263	989151947218345987	KANYE WEST	2018-04-25 14:39:36	We will reach the prices I've promised
264	989151925080752129	KANYE WEST	2018-04-25 14:39:31	there's been a lot of fake news so I just wanted to give you the facts. Yeezy will become the biggest apparel compa… https://t.co/EQEGi2DSGy
265	989151098324697088	KANYE WEST	2018-04-25 14:36:14	I am currently the single highest paid person in footwear. That means I make more money on shoes than Michael Jordan.
266	989150253185052674	KANYE WEST	2018-04-25 14:32:52	We have 160 positions to fill by the end of the year. Yeezy will hit a billion dollars this year. It is the 2nd fas… https://t.co/WM6hGLBNKG
267	989150208595406849	KANYE WEST	2018-04-25 14:32:41	yes I got rid of my last lawyer why? Because he wouldn't come to work full time. I also asked my last manager to co… https://t.co/cf3z7aEmXa
268	989142351321874432	KANYE WEST	2018-04-25 14:01:28	"I'm nobody's ""client"""
269	989142253468708864	KANYE WEST	2018-04-25 14:01:05	I no longer have a manager. I can't be managed
270	989135828122152960	KANYE WEST	2018-04-25 13:35:33	https://t.co/PDW3X9TeMG
271	988989883849961472	KANYE WEST	2018-04-25 03:55:37	spread love
272	988984329295441921	KANYE WEST	2018-04-25 03:33:33	2024
273	988813591582134272	KANYE WEST	2018-04-24 16:15:06	never a master. Always a student.
274	988798056798670851	KANYE WEST	2018-04-24 15:13:22	to be great is to be misunderstood
275	988797967908855809	KANYE WEST	2018-04-24 15:13:01	and we danced to music Michael all morning https://t.co/cLGK1lIOp8
276	988797264528228352	KANYE WEST	2018-04-24 15:10:13	me and Mike 😂 https://t.co/E79Uja1sBs
277	988795997869391873	KANYE WEST	2018-04-24 15:05:11	dragon 🐉 energy Natural born leadersVery instinctive Great foresight
278	988648873999548416	KANYE WEST	2018-04-24 05:20:34	you can say anything as long as you put the right emoji next to it.
279	988572877539569665	KANYE WEST	2018-04-24 00:18:35	If your foresight is incredible   Stay stubborn to your vision
280	988571191651713024	KANYE WEST	2018-04-24 00:11:53	I’ve always had a desire to do things people wouldn’t even think to do
281	988542088747745280	KANYE WEST	2018-04-23 22:16:14	everyone should be their own biggest fan
282	988471442739159040	KANYE WEST	2018-04-23 17:35:31	even Prince once had an access pass
283	988469541519802368	KANYE WEST	2018-04-23 17:27:58	Prince opened up for Rick James. everybody starts some where https://t.co/7Gx5H23vgO
284	988463014423609345	KANYE WEST	2018-04-23 17:02:02	life is more exciting than the movies
285	988461387851550725	KANYE WEST	2018-04-23 16:55:34	Donald Glover is a free thinker
286	988456293248581632	KANYE WEST	2018-04-23 16:35:19	I feel like im 18 year old again when I make beats for Nas
287	988456198599929856	KANYE WEST	2018-04-23 16:34:57	new ideas will no longer be condemned by the masses. We are on the frontier of massive change. Starting from breaki… https://t.co/5GKQ5T7JPn
288	988456148905832448	KANYE WEST	2018-04-23 16:34:45	🙌🙌🙌 https://t.co/m5JGp9zKyM
289	988455986774994944	KANYE WEST	2018-04-23 16:34:06	https://t.co/VobrHnXk2A
290	988455348309651456	KANYE WEST	2018-04-23 16:31:34	https://t.co/bgUbqzUn9Y
291	988455196211662848	KANYE WEST	2018-04-23 16:30:58	https://t.co/ZAWui0eXDI
292	988454975738068993	KANYE WEST	2018-04-23 16:30:05	https://t.co/0u9NnvAQ17
293	988453523883937792	KANYE WEST	2018-04-23 16:24:19	https://t.co/IMuol6PDvm
294	988453157167509504	KANYE WEST	2018-04-23 16:22:51	https://t.co/tRDqm5hUdv
295	988452451253547008	KANYE WEST	2018-04-23 16:20:03	https://t.co/LIJfNwSnie
296	988452379224825856	KANYE WEST	2018-04-23 16:19:46	https://t.co/mxlrb7rBFe
297	988430865511301121	KANYE WEST	2018-04-23 14:54:17	we're evolving at warp speed
298	988241119166185472	KANYE WEST	2018-04-23 02:20:18	This is the funnest car I’ve ever driven
299	988240316942630912	KANYE WEST	2018-04-23 02:17:06	I'm super chaaaaaarged.  Bout to take this whole thing to mars
300	988239755862097921	KANYE WEST	2018-04-23 02:14:53	I heard these are really good for the environment 🙏
301	988239336788279296	KANYE WEST	2018-04-23 02:13:13	I really love my Tesla. I'm in the future. Thank you Elon.
302	988199197781323776	KANYE WEST	2018-04-22 23:33:43	Nas June 15th
303	988199097554296832	KANYE WEST	2018-04-22 23:33:19	I'm hand producing all the albums I tweeted about. Been chopping samples from the sunken place 😂Pusha May 25th My a… https://t.co/Ix37c3LVYW
304	988166120984072192	KANYE WEST	2018-04-22 21:22:17	practice pure love
305	988165564257390592	KANYE WEST	2018-04-22 21:20:04	It’s no more baring people because they have different ideas.
306	988140705221496833	KANYE WEST	2018-04-22 19:41:17	https://t.co/ITBf2h71Z3
307	988137165207949312	KANYE WEST	2018-04-22 19:27:13	Joseph Beuys https://t.co/PC1BdcYwh8
308	988130467546255360	KANYE WEST	2018-04-22 19:00:36	I feel calm but energized https://t.co/O8mufnKQBt
309	988128753430638592	KANYE WEST	2018-04-22 18:53:48	self victimization is a disease
310	988128539231711237	KANYE WEST	2018-04-22 18:52:56	there was a time when slavery was the trend and apparently that time is still upon us. But now it's a mentality.
311	988127125545799680	KANYE WEST	2018-04-22 18:47:19	People respect people for following the general  trend and consensus
312	988126599408107520	KANYE WEST	2018-04-22 18:45:14	We live in a time where people don’t respect people for being themselves
313	988126492608495616	KANYE WEST	2018-04-22 18:44:48	Constantly bringing up the past keeps you stuck there
314	988122922936975360	KANYE WEST	2018-04-22 18:30:37	The thought police want to suppress freedom of thought
315	988122800459104256	KANYE WEST	2018-04-22 18:30:08	we have freedom of speech but not freedom of thought
316	988122682766970880	KANYE WEST	2018-04-22 18:29:40	People demonize people and then they demonize anybody who sees anything positive in someone whose been demonized
317	988121796611260416	KANYE WEST	2018-04-22 18:26:09	The psychological zombie effect
318	988121708593725440	KANYE WEST	2018-04-22 18:25:48	Demonization has metastasized
319	988116492817334272	KANYE WEST	2018-04-22 18:05:04	David Hammons Higher Goals. https://t.co/1V7Tb3LuWm
320	988108879446753280	KANYE WEST	2018-04-22 17:34:49	https://t.co/LAsw1qqfk5
321	988100831307223040	KANYE WEST	2018-04-22 17:02:50	the blinders are off
322	988055697983066112	KANYE WEST	2018-04-22 14:03:30	question everything
323	987813587727990784	KANYE WEST	2018-04-21 22:01:26	George Condo Saint Pablo Tee https://t.co/iwCBjKLJLg
324	987737044263682050	KANYE WEST	2018-04-21 16:57:17	The more people contribute to real time global consciousness the faster we evolve
325	987728334971850753	KANYE WEST	2018-04-21 16:22:40	get past the past
326	987727961477472257	KANYE WEST	2018-04-21 16:21:11	be fearless. Express what you feel not what you've been programmed to think.
327	987704734399188992	KANYE WEST	2018-04-21 14:48:54	live in love not in fear
328	987703202119278592	KANYE WEST	2018-04-21 14:42:48	https://t.co/rtUaPlWqgK
329	987703106010955778	KANYE WEST	2018-04-21 14:42:25	Murakami vibes https://t.co/T0H74MSyB7
330	987699874362675201	KANYE WEST	2018-04-21 14:29:35	I don't subscribe the term and concept of God fearing.  That's a dated mentality that was used to control people. W… https://t.co/JLe987Uc1k
331	987698250093215745	KANYE WEST	2018-04-21 14:23:08	only free thinkers
332	987696355341553665	KANYE WEST	2018-04-21 14:15:36	I love the way Candace Owens thinks
333	987422543849013248	KANYE WEST	2018-04-20 20:07:34	the world is our office
334	987422322301722624	KANYE WEST	2018-04-20 20:06:41	Yeezy is based in Calabasas but will also be setting up offices in New York London and Wyoming
335	987420889258967040	KANYE WEST	2018-04-20 20:01:00	style is genderless
336	987417308124475392	KANYE WEST	2018-04-20 19:46:46	strive for universal consciousness not segregated consciousness
337	987413820447473665	KANYE WEST	2018-04-20 19:32:54	everything is so planned these days. People appreciate spontaneity and honesty.
338	987411753423130625	KANYE WEST	2018-04-20 19:24:41	iterations of ideas are how culture evolves.
339	987411705599746048	KANYE WEST	2018-04-20 19:24:30	sharing is community holding information is capitalism
340	987411655721021440	KANYE WEST	2018-04-20 19:24:18	images are limitless and words aren't. Words are defined
341	987411453131943936	KANYE WEST	2018-04-20 19:23:30	I don’t believe in horizontal hierarchy. If you build a ladder too high it’s actually most dangerous for the people at the top.
342	987399001929539584	KANYE WEST	2018-04-20 18:34:01	all you have to be is yourself
343	987398904017649664	KANYE WEST	2018-04-20 18:33:38	wtf☠️ https://t.co/UailY6uZmO
344	987386965984079873	KANYE WEST	2018-04-20 17:46:12	track pant boots 🤷‍♂️☠️☠️☠️☠️☠️☠️☠️☠️☠️ https://t.co/oXl71gn3L9
345	987386205045112832	KANYE WEST	2018-04-20 17:43:10	Grocery story drip   Erewhon drip laundry day drip airport drip 🙈😭🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥😱 https://t.co/IWkJ4kdZOB
346	987385383485825024	KANYE WEST	2018-04-20 17:39:54	rough draft https://t.co/cpY3ohu7wn
347	987384134992412672	KANYE WEST	2018-04-20 17:34:57	Columbia references 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🙈🤷‍♂️🔥🔥🔥🔥🔥🔥🔥🔥🔥☠️ https://t.co/IdbPsa7ziv
348	987382621788237824	KANYE WEST	2018-04-20 17:28:56	I need a water proof silk nylon as soon as possible.
349	987382297182654464	KANYE WEST	2018-04-20 17:27:38	people are celebrating real ideas and vibe. Not just hype
350	987381246761160705	KANYE WEST	2018-04-20 17:23:28	we need to Aman Giri the world
351	987108897256173568	KANYE WEST	2018-04-19 23:21:15	🙈🙈🙈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥☠️☠️☠️ https://t.co/JvPQbhCVd3
352	987099917087793155	KANYE WEST	2018-04-19 22:45:34	Yeezy 451 early prototype https://t.co/ojm0blPyyv
353	987099567119261696	KANYE WEST	2018-04-19 22:44:10	the beauty is in the imperfection(s)
354	987089249605378048	KANYE WEST	2018-04-19 22:03:10	🏀🙈🙈🙈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/Av6YCKxMVi
355	987087935978614785	KANYE WEST	2018-04-19 21:57:57	Yeezy slides https://t.co/PZ5HcqX8gw
356	987086781697806336	KANYE WEST	2018-04-19 21:53:22	🙈🙈🙈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/E7Kse1UH2B
357	987086452096774145	KANYE WEST	2018-04-19 21:52:04	transparent https://t.co/NZlJgaLDMD
358	987086305963094017	KANYE WEST	2018-04-19 21:51:29	Pull up in this bitch like https://t.co/0dgj9f5arg
359	987069631696289792	KANYE WEST	2018-04-19 20:45:13	Pusha T May 25th
360	987069464687489024	KANYE WEST	2018-04-19 20:44:33	Teyana Taylor June 22nd
361	987052001023279104	KANYE WEST	2018-04-19 19:35:10	it's called Kids See Ghost. That's the name of our group
362	987051337782181889	KANYE WEST	2018-04-19 19:32:32	me and Cudi album June 8th
363	987049937434112000	KANYE WEST	2018-04-19 19:26:58	June 1st
364	987049500177920000	KANYE WEST	2018-04-19 19:25:13	my album is 7 songs
365	987018557660717056	KANYE WEST	2018-04-19 17:22:16	it's not where you take things from.  It's where you take them to
366	987010884412227584	KANYE WEST	2018-04-19 16:51:47	https://t.co/u9i5vxVo7w
367	986979473496002560	KANYE WEST	2018-04-19 14:46:58	we're all servants
368	986976721680285696	KANYE WEST	2018-04-19 14:36:02	today will be the greatest day so far. Life keeps getting better and better.
369	986759302311395328	KANYE WEST	2018-04-19 00:12:05	if you wanna see the true character of person watch the way they treat someone who can't do anything for them.
370	986756823981015040	KANYE WEST	2018-04-19 00:02:14	truth is my goal. Controversy is my gym. I'll do a hundred reps of controversy for a 6 pack of truth
371	986687322140721152	KANYE WEST	2018-04-18 19:26:04	don't trade your authenticity for approval
372	986681735961182208	KANYE WEST	2018-04-18 19:03:52	https://t.co/us1NHR9r96
373	986647008176881664	KANYE WEST	2018-04-18 16:45:52	let's be less concerned with ownership of ideas. It is important that ideas see the light of day even if you don't… https://t.co/Dj2iqElo8O
374	986646262446305281	KANYE WEST	2018-04-18 16:42:54	"I find myself getting stuck in the idea of originality and letting my ego push me to say things like ""this person s… https://t.co/uxO7nLJnzn"
375	986641122381344768	KANYE WEST	2018-04-18 16:22:29	Cars have four wheels. Hoodies have hoods. It's amusing to me when some one says this is an original hoodie. Bro... it's a hoodie 🤷‍♂️
376	986640217904852993	KANYE WEST	2018-04-18 16:18:53	too much emphasis is put on originality. Feel free to take ideas and update them at your will all great artist take and update.
377	986629658211844097	KANYE WEST	2018-04-18 15:36:55	There's love stories.  Pain happiness. It's 3 dementional. There's taste touch sound. It's the most entertaining fo… https://t.co/KmVz4qGO1h
378	986629639874297856	KANYE WEST	2018-04-18 15:36:51	Be here now. Be in the moment. The now is the greatest moment of our lives and it just keeps getting better. The ba… https://t.co/hjW0wl1JLU
379	986626607421898752	KANYE WEST	2018-04-18 15:24:48	me and my friend Anthony Schiller always ask questions about time. Is time linear? I recently did an interview wher… https://t.co/H3bzYZIPQi
380	986625837330923520	KANYE WEST	2018-04-18 15:21:44	"I will work on this ""book"" when I feel it. When We sit still in the mornings We get hit with so many ideas and so m… https://t.co/SB0cuEwTm5"
381	986625627364077568	KANYE WEST	2018-04-18 15:20:54	oh by the way this is my book that I'm writing in real time. No publisher or publicist will tell me what to put whe… https://t.co/5ZozwEfqv3
382	986625491242172419	KANYE WEST	2018-04-18 15:20:22	everyone will say he needs to learn how to act. At home parental acting classes are one of the first steps to us lo… https://t.co/WUqu4QHsbO
383	986625468148269056	KANYE WEST	2018-04-18 15:20:16	in life, we are all trained actors. When we're born we're ourselves and then one of the first things we're thought… https://t.co/b0b5NgrGxT
384	986624649311088642	KANYE WEST	2018-04-18 15:17:01	just stop lying about shit. Just stop lying.
385	986624497301127169	KANYE WEST	2018-04-18 15:16:25	You will be a drop of water with the ocean as your army. If you move out of fear than your on your own. Then it's j… https://t.co/2nPREd4e5M
386	986624438106865664	KANYE WEST	2018-04-18 15:16:11	I don't believe in the concept of an enemy. We have been conditioned to always be in competition. Stop looking for… https://t.co/rsJxZGEMfQ
387	986624114579333120	KANYE WEST	2018-04-18 15:14:54	Don't follow crowds. Follow the innate feelings inside of you. Do what you feel not what you think. Thoughts have b… https://t.co/pLnhteIyGP
388	986621201920356352	KANYE WEST	2018-04-18 15:03:19	You have the best ideas. Other people's opinions are usually more  distractive than informative. Follow your own vi… https://t.co/wgQ0ElzjBm
389	986621133976887296	KANYE WEST	2018-04-18 15:03:03	when you first wake up don't hop right on the phone or the internet or even speak to anyone for even up to an hour… https://t.co/7ZRIe8oL5f
390	986397252536041472	KANYE WEST	2018-04-18 00:13:26	trend is always late
391	986328518618267648	KANYE WEST	2018-04-17 19:40:18	been reworking the production shape on these #RATBOOTS 🐀🐀🐀for 6 months.  I'm super happy  with them. I'm excited ab… https://t.co/wFIz2bLBRA
392	986318237116915715	KANYE WEST	2018-04-17 18:59:27	be transparent as possible. Stop setting plays. Stop playing chess with life. Make decisions based on love not fear.
393	986317567173197829	KANYE WEST	2018-04-17 18:56:47	Fear often causes people to be manipulative
394	986316732905283584	KANYE WEST	2018-04-17 18:53:28	everything you do in life stems from either fear or love
395	986303548664307712	KANYE WEST	2018-04-17 18:01:05	Sometimes you have to get rid of everything
396	986303453763899392	KANYE WEST	2018-04-17 18:00:42	distraction is the enemy of vision
397	986302853047308288	KANYE WEST	2018-04-17 17:58:19	try to avoid any contractual situation where you are held back from your ideas
398	986302193715294208	KANYE WEST	2018-04-17 17:55:42	You have to protect your ability to create at all cost
399	986302131106975749	KANYE WEST	2018-04-17 17:55:27	As a creative your ideas are your strongest form of currency
400	985700807571050497	KANYE WEST	2018-04-16 02:06:00	https://t.co/a8fkLtTuXD
401	985700665648394240	KANYE WEST	2018-04-16 02:05:26	still working to get these right https://t.co/sgJgAbJa3W
402	985696164619214848	KANYE WEST	2018-04-16 01:47:33	also this… https://t.co/uAzWmKuad4
403	985680838061887488	KANYE WEST	2018-04-16 00:46:39	I asked my friend to design this neck tat for me https://t.co/io0HUEDuWi
404	985672345569312768	KANYE WEST	2018-04-16 00:12:54	early 350 photoshop     I showed Louise Wilson these the last night I saw her https://t.co/gjOT1wbgPK
405	985672020590546945	KANYE WEST	2018-04-16 00:11:37	often people working with the existing consciousness are jealous of those who are more in touch and they become har… https://t.co/vll90kKHE2
406	985671904202764288	KANYE WEST	2018-04-16 00:11:09	Some people have to work within the existing consciousness while some people can shift the consciousness
407	985665969510117376	KANYE WEST	2018-04-15 23:47:34	my favorite moment of walking into MSG to play Saint Pablo, I used to go to the hospital and play Lamar the album w… https://t.co/G7lWlwvF0K
408	985665287642021888	KANYE WEST	2018-04-15 23:44:52	caption this https://t.co/9BrCCrftzE
409	985665114270511105	KANYE WEST	2018-04-15 23:44:10	My favorite Saint Pablo Tee https://t.co/9Zt7vkqXIl
